TIME,X,Y,Z
14:24:08.28,-0.08276368,-0.04370117,1.22045898
14:24:08.43,-0.08544922,-0.03857422,1.234375
14:24:08.57,-0.08203125,-0.03076172,1.2458496
14:24:08.71,-0.08447266,-0.03735351,1.21679687
14:24:08.86,-0.07763672,-0.04052734,1.22729492
14:24:09.00,-0.08447266,-0.03173828,1.22387695
14:24:09.13,-0.07617187,-0.03686523,1.23535156
14:24:09.27,-0.08520508,-0.03710937,1.23120117
14:24:09.42,-0.08447266,-0.03076172,1.22851562
14:24:09.56,-0.08764649,-0.03979492,1.22485351
14:24:09.71,-0.08129883,-0.03540039,1.23535156
14:24:09.85,-0.08569336,-0.03588867,1.22021484
14:24:09.99,-0.0793457,-0.03686523,1.22509765
14:24:10.12,-0.07885742,-0.03857422,1.22875976
14:24:10.27,-0.0822754,-0.03540039,1.22680664
14:24:10.41,-0.08154297,-0.03027344,1.23266601
14:24:10.55,-0.08178711,-0.03320312,1.22045898
14:24:10.70,-0.08715821,-0.03271484,1.22070312
14:24:10.84,-0.08105469,-0.0402832,1.23071289
14:24:10.98,-0.08496094,-0.03564453,1.22875976
14:24:11.11,-0.0834961,-0.03930664,1.22753906
14:24:11.26,-0.08422852,-0.03442383,1.22875976
14:24:11.40,-0.08325196,-0.04296875,1.23364257
14:24:11.55,-0.08911133,-0.03564453,1.22314453
14:24:11.69,-0.08178711,-0.03686523,1.23779296
14:24:11.83,-0.08959961,-0.03686523,1.23608398
14:24:11.98,-0.08496094,-0.03833008,1.23535156
14:24:12.12,-0.08837891,-0.03613281,1.23217773
14:24:12.25,-0.07714844,-0.03540039,1.234375
14:24:12.39,-0.08300782,-0.0456543,1.23828125
14:24:12.54,-0.08666993,-0.04516602,1.22216796
14:24:12.68,-0.08764649,-0.0402832,1.2368164
14:24:12.82,-0.08276368,-0.03759765,1.23510742
14:24:12.97,-0.08813477,-0.03808593,1.22705078
14:24:13.11,-0.07836914,-0.04003906,1.23657226
14:24:13.24,-0.08447266,-0.03417968,1.23486328
14:24:13.38,-0.08862305,-0.0324707,1.22460937
14:24:13.53,-0.08813477,-0.03442383,1.22290039
14:24:13.67,-0.078125,-0.03564453,1.23291015
14:24:13.82,-0.08056641,-0.03515625,1.2265625
14:24:13.96,-0.08569336,-0.03735351,1.23193359
14:24:14.10,-0.08520508,-0.03613281,1.22460937
14:24:14.23,-0.08618165,-0.03295898,1.23144531
14:24:14.38,-0.08740235,-0.0324707,1.23852539
14:24:14.52,-0.0793457,-0.03710937,1.22973632
14:24:14.66,-0.08154297,-0.03442383,1.22558593
14:24:14.81,-0.08447266,-0.04101562,1.22973632
14:24:14.95,-0.08422852,-0.03955078,1.23535156
14:24:15.10,-0.08496094,-0.03662109,1.22485351
14:24:15.23,-0.08398438,-0.0402832,1.2265625
14:24:15.37,-0.07983398,-0.03564453,1.23046875
14:24:15.51,-0.07983398,-0.03637695,1.22436523
14:24:15.66,-0.08300782,-0.03930664,1.2290039
14:24:15.80,-0.08642579,-0.03857422,1.22607421
14:24:15.94,-0.08251954,-0.03588867,1.22094726
14:24:16.09,-0.08691407,-0.04003906,1.22851562
14:24:16.22,-0.07861328,-0.03149414,1.21752929
14:24:16.36,-0.08837891,-0.03930664,1.22753906
14:24:16.50,-0.08422852,-0.03491211,1.22363281
14:24:16.65,-0.08251954,-0.03686523,1.23217773
14:24:16.79,-0.08618165,-0.03344726,1.2277832
14:24:16.94,-0.08520508,-0.03759765,1.22680664
14:24:17.08,-0.0859375,-0.0300293,1.22753906
14:24:17.21,-0.08178711,-0.03515625,1.22607421
14:24:17.35,-0.0834961,-0.03442383,1.22851562
14:24:17.49,-0.08569336,-0.03808593,1.22802734
14:24:17.64,-0.08837891,-0.04296875,1.23095703
14:24:17.78,-0.08203125,-0.03979492,1.22583007
14:24:17.93,-0.08544922,-0.03784179,1.23657226
14:24:18.07,-0.08178711,-0.03491211,1.22509765
14:24:18.21,-0.08129883,-0.03979492,1.22998046
14:24:18.34,-0.08422852,-0.03710937,1.22143554
14:24:18.49,-0.08398438,-0.0390625,1.23144531
14:24:18.63,-0.08374024,-0.03808593,1.22338867
14:24:18.77,-0.08007813,-0.03735351,1.23388671
14:24:18.92,-0.08618165,-0.0390625,1.23632812
14:24:19.06,-0.08666993,-0.0390625,1.2265625
14:24:19.21,-0.07836914,-0.03686523,1.2277832
14:24:19.33,-0.08398438,-0.03686523,1.2302246
14:24:19.48,-0.08203125,-0.03588867,1.21948242
14:24:19.62,-0.08666993,-0.04077148,1.21972656
14:24:19.77,-0.08374024,-0.03076172,1.234375
14:24:19.91,-0.0859375,-0.03710937,1.22875976
14:24:20.06,-0.08276368,-0.03784179,1.2368164
14:24:20.20,-0.08056641,-0.0336914,1.22534179
14:24:20.33,-0.07836914,-0.03686523,1.22290039
14:24:20.47,-0.08447266,-0.03637695,1.23193359
14:24:20.61,-0.08520508,-0.04150391,1.2211914
14:24:20.76,-0.08178711,-0.03662109,1.23876953
14:24:20.90,-0.09106446,-0.04370117,1.2224121
14:24:21.05,-0.08544922,-0.03271484,1.23315429
14:24:21.19,-0.08300782,-0.03588867,1.2265625
14:24:21.32,-0.08276368,-0.03662109,1.22338867
14:24:21.46,-0.08422852,-0.03564453,1.22802734
14:24:21.61,-0.08691407,-0.03637695,1.23266601
14:24:21.75,-0.08325196,-0.03564453,1.22924804
14:24:21.89,-0.08374024,-0.03442383,1.22949218
14:24:22.04,-0.08496094,-0.04345703,1.22534179
14:24:22.18,-0.08520508,-0.04174805,1.22387695
14:24:22.31,-0.07836914,-0.03564453,1.22680664
14:24:22.46,-0.08666993,-0.03759765,1.22509765
14:24:22.60,-0.08422852,-0.0336914,1.22314453
14:24:22.74,-0.08056641,-0.04052734,1.21850585
14:24:22.89,-0.0822754,-0.03686523,1.22167968
14:24:23.03,-0.08300782,-0.03295898,1.22753906
14:24:23.17,-0.08081055,-0.03710937,1.22631835
14:24:23.30,-0.08398438,-0.03271484,1.22534179
14:24:23.45,-0.0859375,-0.03808593,1.22949218
14:24:23.59,-0.08813477,-0.04101562,1.21484375
14:24:23.73,-0.08618165,-0.03149414,1.22460937
14:24:23.88,-0.0793457,-0.03588867,1.22802734
14:24:24.02,-0.08251954,-0.04345703,1.22509765
14:24:24.16,-0.08056641,-0.03686523,1.22485351
14:24:24.31,-0.08398438,-0.03588867,1.2302246
14:24:24.44,-0.08251954,-0.04272461,1.22949218
14:24:24.58,-0.0793457,-0.03808593,1.22070312
14:24:24.73,-0.08154297,-0.03320312,1.22802734
14:24:24.87,-0.07568359,-0.03930664,1.23608398
14:24:25.01,-0.08178711,-0.03857422,1.23535156
14:24:25.16,-0.07836914,-0.03784179,1.23046875
14:24:25.30,-0.08105469,-0.03393554,1.23315429
14:24:25.43,-0.08496094,-0.03662109,1.23510742
14:24:25.57,-0.08325196,-0.04052734,1.2265625
14:24:25.72,-0.078125,-0.03271484,1.22412109
14:24:25.86,-0.08422852,-0.03637695,1.23364257
14:24:26.00,-0.08105469,-0.04443359,1.23339843
14:24:26.15,-0.08422852,-0.04174805,1.22973632
14:24:26.29,-0.09301758,-0.03588867,1.23046875
14:24:26.42,-0.07958984,-0.03491211,1.22973632
14:24:26.56,-0.07788086,-0.03564453,1.22314453
14:24:26.71,-0.0859375,-0.03857422,1.22973632
14:24:26.85,-0.08105469,-0.03417968,1.22753906
14:24:27.00,-0.07836914,-0.03833008,1.23364257
14:24:27.14,-0.08203125,-0.03637695,1.22949218
14:24:27.28,-0.07739258,-0.03125,1.22875976
14:24:27.41,-0.07836914,-0.03930664,1.22729492
14:24:27.56,-0.07983398,-0.03295898,1.2265625
14:24:27.70,-0.08374024,-0.03881836,1.23144531
14:24:27.84,-0.08496094,-0.03613281,1.21899414
14:24:27.99,-0.08666993,-0.03271484,1.22924804
14:24:28.13,-0.08154297,-0.03515625,1.2302246
14:24:28.28,-0.0834961,-0.02856445,1.21826171
14:24:28.40,-0.08398438,-0.03564453,1.22363281
14:24:28.55,-0.08374024,-0.03149414,1.23315429
14:24:28.69,-0.08447266,-0.03686523,1.22875976
14:24:28.84,-0.07861328,-0.04223633,1.2265625
14:24:28.98,-0.08129883,-0.04003906,1.22363281
14:24:29.12,-0.08666993,-0.02929687,1.22729492
14:24:29.27,-0.08129883,-0.03515625,1.22729492
14:24:29.40,-0.08642579,-0.03759765,1.234375
14:24:29.54,-0.0900879,-0.0402832,1.22314453
14:24:29.68,-0.08300782,-0.0402832,1.2355957
14:24:29.83,-0.07666016,-0.03271484,1.22607421
14:24:29.97,-0.08007813,-0.03515625,1.23242187
14:24:30.12,-0.08984375,-0.03710937,1.22729492
14:24:30.26,-0.0834961,-0.03735351,1.22558593
14:24:30.39,-0.08642579,-0.02978516,1.22485351
14:24:30.53,-0.08398438,-0.03442383,1.23901367
14:24:30.67,-0.08569336,-0.03198242,1.22412109
14:24:30.82,-0.08520508,-0.03417968,1.22583007
14:24:30.96,-0.08740235,-0.03344726,1.23242187
14:24:31.11,-0.08105469,-0.0402832,1.22290039
14:24:31.25,-0.0847168,-0.03930664,1.23266601
14:24:31.39,-0.08642579,-0.03979492,1.23364257
14:24:31.52,-0.08007813,-0.03857422,1.22387695
14:24:31.67,-0.08496094,-0.03979492,1.23266601
14:24:31.81,-0.08520508,-0.04077148,1.22436523
14:24:31.95,-0.0822754,-0.03881836,1.23193359
14:24:32.10,-0.0847168,-0.03613281,1.22827148
14:24:32.24,-0.08374024,-0.03588867,1.23291015
14:24:32.39,-0.08032227,-0.03930664,1.22143554
14:24:32.66,-0.07836914,-0.0402832,1.22802734
14:24:32.80,-0.08178711,-0.0390625,1.22509765
14:24:32.95,-0.08422852,-0.0402832,1.22583007
14:24:33.09,-0.07641602,-0.04272461,1.2211914
14:24:33.23,-0.07983398,-0.04077148,1.22851562
14:24:33.38,-0.07666016,-0.03930664,1.2368164
14:24:33.51,-0.07958984,-0.03442383,1.22290039
14:24:33.65,-0.08496094,-0.03759765,1.23095703
14:24:33.79,-0.08056641,-0.03759765,1.23364257
14:24:33.94,-0.0859375,-0.03491211,1.22998046
14:24:34.08,-0.08447266,-0.03540039,1.22631835
14:24:34.23,-0.08105469,-0.03613281,1.21362304
14:24:34.37,-0.08715821,-0.03808593,1.24072265
14:24:34.50,-0.08300782,-0.04345703,1.22583007
14:24:34.64,-0.08300782,-0.03613281,1.22802734
14:24:34.79,-0.08325196,-0.03735351,1.22998046
14:24:34.93,-0.07958984,-0.0336914,1.23168945
14:24:35.08,-0.08325196,-0.04003906,1.23388671
14:24:35.22,-0.08081055,-0.03564453,1.22680664
14:24:35.36,-0.08691407,-0.03637695,1.2211914
14:24:35.49,-0.08837891,-0.0390625,1.23242187
14:24:35.63,-0.08276368,-0.03881836,1.23339843
14:24:35.78,-0.08325196,-0.03198242,1.2265625
14:24:35.92,-0.08276368,-0.03417968,1.23364257
14:24:36.07,-0.08154297,-0.0390625,1.22534179
14:24:36.21,-0.07739258,-0.03784179,1.22436523
14:24:36.35,-0.08056641,-0.03784179,1.21826171
14:24:36.48,-0.08422852,-0.04077148,1.2265625
14:24:36.62,-0.0859375,-0.03491211,1.22827148
14:24:36.77,-0.08129883,-0.04248047,1.23046875
14:24:36.91,-0.08056641,-0.04370117,1.2277832
14:24:37.06,-0.08447266,-0.03979492,1.22827148
14:24:37.20,-0.08251954,-0.03295898,1.23046875
14:24:37.35,-0.07910156,-0.04150391,1.23510742
14:24:37.49,-0.08691407,-0.04370117,1.21679687
14:24:37.62,-0.08032227,-0.03857422,1.22973632
14:24:37.76,-0.07714844,-0.03271484,1.23339843
14:24:37.91,-0.08398438,-0.03955078,1.21655273
14:24:38.05,-0.08056641,-0.03491211,1.23657226
14:24:38.19,-0.0859375,-0.03637695,1.22436523
14:24:38.34,-0.08789063,-0.03808593,1.22143554
14:24:38.48,-0.08276368,-0.03881836,1.22460937
14:24:38.61,-0.0822754,-0.04296875,1.22216796
14:24:38.75,-0.08520508,-0.03588867,1.23950195
14:24:38.90,-0.08325196,-0.03564453,1.22729492
14:24:39.04,-0.08422852,-0.03955078,1.23168945
14:24:39.18,-0.08447266,-0.03662109,1.22387695
14:24:39.33,-0.08422852,-0.03588867,1.22265625
14:24:39.47,-0.07568359,-0.04272461,1.21704101
14:24:39.60,-0.07983398,-0.03930664,1.22851562
14:24:39.74,-0.08398438,-0.03320312,1.23193359
14:24:39.89,-0.08544922,-0.03149414,1.22827148
14:24:40.03,-0.08520508,-0.03808593,1.23242187
14:24:40.18,-0.08398438,-0.03588867,1.2277832
14:24:40.32,-0.08544922,-0.0336914,1.22998046
14:24:40.46,-0.08764649,-0.03417968,1.2302246
14:24:40.74,-0.08251954,-0.03662109,1.22436523
14:24:40.88,-0.08056641,-0.04296875,1.23608398
14:24:41.03,-0.08544922,-0.03515625,1.22729492
14:24:41.17,-0.08007813,-0.03295898,1.23754882
14:24:41.31,-0.07763672,-0.03515625,1.2224121
14:24:41.46,-0.08154297,-0.03710937,1.22143554
14:24:41.59,-0.07983398,-0.03442383,1.22729492
14:24:41.73,-0.08569336,-0.03833008,1.2277832
14:24:41.87,-0.08447266,-0.03442383,1.21191406
14:24:42.02,-0.08447266,-0.04492187,1.22167968
14:24:42.16,-0.08569336,-0.04052734,1.22143554
14:24:42.30,-0.08520508,-0.03564453,1.22607421
14:24:42.45,-0.0793457,-0.04858398,1.23168945
14:24:42.57,-0.08691407,-0.04248047,1.2145996
14:24:42.72,-0.08398438,-0.0336914,1.22680664
14:24:42.86,-0.0769043,-0.03515625,1.2277832
14:24:43.01,-0.08447266,-0.03564453,1.22167968
14:24:43.15,-0.08007813,-0.02612305,1.2302246
14:24:43.30,-0.0834961,-0.03515625,1.23071289
14:24:43.44,-0.08251954,-0.03027344,1.22436523
14:24:43.58,-0.08374024,-0.03735351,1.22998046
14:24:43.71,-0.07519531,-0.04101562,1.22875976
14:24:43.85,-0.07788086,-0.03759765,1.2290039
14:24:44.00,-0.08056641,-0.03735351,1.22094726
14:24:44.14,-0.08496094,-0.03686523,1.22729492
14:24:44.29,-0.08642579,-0.03442383,1.23535156
14:24:44.43,-0.0834961,-0.04125977,1.22875976
14:24:44.57,-0.08642579,-0.03735351,1.2265625
14:24:44.70,-0.0847168,-0.03759765,1.22094726
14:24:44.85,-0.08520508,-0.0402832,1.22875976
14:24:44.99,-0.08520508,-0.03857422,1.22534179
14:24:45.13,-0.08520508,-0.04077148,1.22705078
14:24:45.28,-0.08862305,-0.04052734,1.22705078
14:24:45.42,-0.08764649,-0.03735351,1.22607421
14:24:45.57,-0.07885742,-0.03637695,1.22290039
14:24:45.69,-0.08203125,-0.03735351,1.23315429
14:24:45.84,-0.08007813,-0.03808593,1.23413085
14:24:45.98,-0.08911133,-0.03759765,1.23315429
14:24:46.13,-0.08081055,-0.04223633,1.22509765
14:24:46.27,-0.08105469,-0.0336914,1.2211914
14:24:46.41,-0.07958984,-0.03295898,1.23315429
14:24:46.56,-0.08154297,-0.04052734,1.23193359
14:24:46.69,-0.08496094,-0.03149414,1.21923828
14:24:46.83,-0.0822754,-0.04296875,1.22216796
14:24:46.97,-0.07763672,-0.03613281,1.22851562
14:24:47.12,-0.08691407,-0.03735351,1.22583007
14:24:47.26,-0.08447266,-0.03662109,1.22290039
14:24:47.41,-0.0834961,-0.03491211,1.22607421
14:24:47.55,-0.08374024,-0.03613281,1.22485351
14:24:47.68,-0.08056641,-0.0390625,1.2224121
14:24:47.82,-0.08325196,-0.03540039,1.22387695
14:24:47.97,-0.08154297,-0.03173828,1.22167968
14:24:48.11,-0.08276368,-0.03320312,1.22680664
14:24:48.25,-0.08398438,-0.03588867,1.22705078
14:24:48.40,-0.0834961,-0.03857422,1.2302246
14:24:48.54,-0.07958984,-0.03637695,1.21899414
14:24:48.67,-0.07666016,-0.04321289,1.23461914
14:24:48.81,-0.08203125,-0.03784179,1.22143554
14:24:48.96,-0.0847168,-0.03979492,1.22949218
14:24:49.10,-0.07299805,-0.03735351,1.22412109
14:24:49.25,-0.08081055,-0.04101562,1.2290039
14:24:49.39,-0.08374024,-0.0402832,1.2265625
14:24:49.53,-0.08666993,-0.03735351,1.22631835
14:24:49.66,-0.07958984,-0.03515625,1.22485351
14:24:49.80,-0.07495117,-0.03588867,1.22949218
14:24:49.95,-0.07910156,-0.03662109,1.2290039
14:24:50.09,-0.08398438,-0.03662109,1.23657226
14:24:50.24,-0.08422852,-0.03930664,1.23828125
14:24:50.38,-0.08325196,-0.04125977,1.22607421
14:24:50.53,-0.08325196,-0.03515625,1.23046875
14:24:50.67,-0.08520508,-0.0390625,1.21728515
14:24:50.80,-0.0793457,-0.03735351,1.22045898
14:24:50.94,-0.08178711,-0.03686523,1.23046875
14:24:51.08,-0.08081055,-0.03173828,1.22753906
14:24:51.23,-0.08520508,-0.03833008,1.22924804
14:24:51.37,-0.07641602,-0.03637695,1.21826171
14:24:51.52,-0.08300782,-0.03344726,1.22216796
14:24:51.66,-0.08178711,-0.03540039,1.22314453
14:24:51.79,-0.08642579,-0.03466797,1.22924804
14:24:51.93,-0.08300782,-0.03393554,1.21704101
14:24:52.08,-0.0847168,-0.04345703,1.2290039
14:24:52.22,-0.07958984,-0.03735351,1.22534179
14:24:52.36,-0.08862305,-0.04199219,1.23071289
14:24:52.51,-0.08325196,-0.03662109,1.22460937
14:24:52.64,-0.08789063,0.11889649,1.11816406
14:24:52.78,-0.08764649,-0.04199219,1.22973632
14:24:52.92,-0.08520508,-0.04541016,1.22265625
14:24:53.07,-0.07983398,-0.03955078,1.22558593
14:24:53.21,-0.08105469,-0.03710937,1.22314453
14:24:53.36,-0.08105469,-0.04003906,1.22729492
14:24:53.50,-0.07714844,-0.03417968,1.22412109
14:24:53.64,-0.08178711,-0.03295898,1.22485351
14:24:53.77,-0.08032227,-0.03662109,1.21948242
14:24:53.92,-0.0822754,-0.03540039,1.2211914
14:24:54.06,-0.08398438,-0.03857422,1.22998046
14:24:54.20,-0.08105469,-0.04394531,1.22338867
14:24:54.35,-0.08178711,-0.03857422,1.2302246
14:24:54.49,-0.08081055,-0.03784179,1.23046875
14:24:54.64,-0.08032227,-0.0324707,1.22607421
14:24:54.76,-0.07836914,-0.04296875,1.22924804
14:24:54.91,-0.08325196,-0.03588867,1.22729492
14:24:55.05,-0.08764649,-0.03588867,1.22875976
14:24:55.19,-0.0793457,-0.03930664,1.22412109
14:24:55.34,-0.08056641,-0.03491211,1.22460937
14:24:55.48,-0.08398438,-0.04321289,1.21923828
14:24:55.63,-0.07739258,-0.03540039,1.22167968
14:24:55.75,-0.09082032,-0.04077148,1.22851562
14:24:55.90,-0.08276368,-0.0402832,1.22607421
14:24:56.04,-0.07739258,-0.03125,1.22192382
14:24:56.19,-0.08496094,-0.03222656,1.22631835
14:24:56.33,-0.08520508,-0.04003906,1.22290039
14:24:56.48,-0.08374024,-0.03076172,1.21826171
14:24:56.62,-0.08325196,-0.03833008,1.2265625
14:24:56.75,-0.08276368,-0.04394531,1.2290039
14:24:56.89,-0.08374024,-0.04077148,1.22973632
14:24:57.03,-0.08178711,-0.03588867,1.22363281
14:24:57.18,-0.0847168,-0.03857422,1.22973632
14:24:57.32,-0.08496094,-0.03417968,1.22216796
14:24:57.47,-0.08300782,-0.03710937,1.22729492
14:24:57.61,-0.08496094,-0.0390625,1.2265625
14:24:57.74,-0.08203125,-0.03784179,1.22412109
14:24:57.88,-0.08056641,-0.03515625,1.2265625
14:24:58.03,-0.0834961,-0.03540039,1.23852539
14:24:58.17,-0.0822754,-0.04052734,1.2368164
14:24:58.31,-0.08056641,-0.03662109,1.23461914
14:24:58.46,0.00317383,-0.06884766,1.12841796
14:24:58.60,-0.0859375,-0.03857422,1.22534179
14:24:58.73,-0.07836914,-0.02416992,1.21606445
14:24:58.87,-0.08520508,-0.03735351,1.22558593
14:24:59.02,-0.08447266,-0.04370117,1.22021484
14:24:59.16,-0.078125,-0.03759765,1.22924804
14:24:59.31,-0.08740235,-0.03784179,1.22827148
14:24:59.45,-0.0847168,-0.04077148,1.22924804
14:24:59.59,-0.08789063,-0.0336914,1.23291015
14:24:59.72,-0.07861328,-0.03735351,1.22534179
14:24:59.87,-0.0847168,-0.03295898,1.22485351
14:25:00.01,-0.08520508,-0.03344726,1.22094726
14:25:00.15,-0.08789063,-0.03393554,1.22094726
14:25:00.30,-0.08447266,-0.04174805,1.23095703
14:25:00.44,-0.08959961,-0.03417968,1.23071289
14:25:00.59,-0.08618165,-0.04125977,1.22558593
14:25:00.72,-0.0847168,-0.03857422,1.23925781
14:25:00.86,-0.0834961,-0.03930664,1.23266601
14:25:01.00,-0.08398438,-0.04101562,1.2211914
14:25:01.15,-0.08251954,-0.04052734,1.21923828
14:25:01.29,-0.0822754,-0.03466797,1.23144531
14:25:01.43,-0.07861328,-0.03710937,1.22338867
14:25:01.58,-0.08276368,-0.03735351,1.22192382
14:25:01.72,-0.09106446,-0.03564453,1.22558593
14:25:01.85,-0.0822754,-0.04614258,1.22021484
14:25:01.99,-0.08398438,-0.03564453,1.22680664
14:25:02.14,-0.0793457,-0.03930664,1.2211914
14:25:02.28,-0.08056641,-0.03881836,1.22216796
14:25:02.42,-0.07885742,-0.03417968,1.22558593
14:25:02.57,-0.07910156,-0.03637695,1.2224121
14:25:02.71,-0.08032227,-0.04321289,1.22460937
